EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2448035;1;01/06/2013;1;47,3;251,3;24;12;1;1;1;;;0;22,3;12,8;0;0;0;0;0;0;0;0;0;0;0;29,8;6,7;0;0;0;0;38,5;11,5;20,6;47,3;26,6;27,7;0,3;0;0;7,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2013;1;18,1;71;27;7;1;1;1;;;0;0;0;0;0;2,3;0;0;5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;14,7;0;4,2;0;18,1;16,1;10,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2013;1;21,9;58,4;5;4;1;1;1;;;0;0;18,2;0;21,9;0;0;2,3;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2013;1;29,2;148,5;11;12;1;1;1;;;0;6,1;0;0;9,5;0;0;0;13,6;8,3;29,2;15,8;0,2;0;6,7;0;21,3;0;0;28,6;0;8,7;0;0;0;0;0,5;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2013;1;34,1;203,4;21;16;1;1;1;;;0;0;8,2;3,7;27,3;0;3,1;2,7;8,6;1,5;0;0;13,7;0;0;0;0;33;1,2;0;34,1;0,9;4,3;26,5;0;31,5;3,1;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2013;1;28,2;124,6;15;11;1;1;1;;;17,9;3,2;0;0;0;8,2;23,5;0;6,1;17;0;0;1,2;0;28,2;17,6;1,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2012;1;29,5;166,4;17;12;;;;;;0;24,5;0;0;0;1;0;0;3,2;0;0;0;0;26,6;0;2,7;29,5;0;3,4;0;19,2;0;0;0;5,1;0;29,3;0;0;15,7;6,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2012;1;63,8;131,3;1;10;;;;;;63,8;0;0,3;0;0;0;0;0;18,2;6,1;2,5;22,9;2,3;0;0;0;0;3,8;0;0;0;0;0;0;2;0;9,4;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2012;1;37,7;124,2;23;9;;;;;;0;0;0;1,1;0;0;0;0;0;0;0;11,4;0;0;0;0;0;0;7,8;1,5;0;0;37,7;21;0;2;0;36,3;0;0;5,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2012;1;26,3;77,9;26;5;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,7;12,1;0;0;14,1;10,7;26,3;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2012;1;8,5;8,5;29;1;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2012;1;35,2;125,1;12;9;;;;;;0;0;0;0;0;0;13,1;26,8;14,7;0;15,2;35,2;0;0;3,2;6,6;0;0;0;8,5;0;0;0;0;0;0;0;0;0;0;1,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2012;1;77,5;263,4;5;14;;;;;;9,5;0;0;25,6;77,5;12,6;0;23,4;0;9,7;0;21,6;0;0;0;15,7;1,6;4,2;2,3;0;26,2;33,2;0,3;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2012;1;29,2;63,2;31;5;;;;;;0;0;0;0;0;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1;0;0;0;24,2;1,2;0;0;0;29,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2012;1;41,8;194,3;26;8;;;;;;0;0;0;0;0;0;0;0;0;1,3;0;26,5;0;34,9;0;0;0;0;0;0;5,9;0;0;0;0;41,8;37,6;0;25,2;21,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2012;1;27,9;66,3;26;5;;;;;;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;20,9;0;0;0;13,6;0;0;0;0;2,1;0;27,9;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2012;1;25,2;118,4;24;9;;;;;;0;0;0;0;0;0;0;24,8;0;0;0;0;21,9;2;0;4,5;0;0;0;0;0;0;3,9;25,2;0,7;0;0;21,3;14,1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2448035;1;01/01/2012;1;67,4;348,4;7;14;1;1;1;;;0;0;0;0;0;0;67,4;6,8;0;0;0;28,1;6,3;0;27,3;0;0;12,7;0;13,1;13,5;21,2;17,8;25,6;37,3;63,8;0;7,5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2011;1;30,4;169,3;29;10;1;1;1;;;0;0;15,2;0;0;0;0;0;29,2;23,5;0;0;1,8;12,3;7,8;0;0;0;0;0;0;0;0;0;25,1;12,2;0;0;30,4;0;11,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2011;1;21,5;44,3;14;5;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21,5;11;7,5;0,8;0;0;0;0;3,5;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2011;1;42,8;202,4;15;14;1;1;1;;;0;0;0;0;0;0;0;0;23,5;14,1;4,8;2,5;20,6;17,5;42,8;3,4;12,8;0;0;0;0;0;0;0;0;10;0;23,4;1,3;8,3;17,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2011;1;7,6;13,7;9;2;1;1;1;;;0;0;0;0;0;0;0;0;7,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,1;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2011;1;52,7;201,7;1;15;1;1;1;;;52,7;26,8;2,2;0;0;2,1;0;0;0;29,6;0,9;4,3;0;0;0;0;28,1;16,1;0,7;18,7;3,3;2,8;0;0;0,6;0;0;0;0;0;12,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2011;1;39,5;143;31;8;1;1;1;;;23,1;16,9;16,5;23,4;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;0;0;0;10,4;0;0;0;0;0;0;0;4,8;39,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2011;1;49,1;85,4;9;5;1;1;1;;;0;0;0;0;0;0;0;19,2;49,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,3;0;3,9;0;0;2,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2011;1;15,2;25,7;13;4;1;1;1;;;0;0;0;0;2;0;0;0;0;0;1,8;0;15,2;0;0;6,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2011;1;26,2;60,2;14;6;1;1;1;;;0;0;0;9;0;0;0;0;0;0;0;20,9;0;26,2;0;0,2;0;0;0;0;2,4;0;1,5;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2011;1;32,2;64,4;13;10;1;1;1;;;0;0;0;3,7;4,7;0;1,1;0;0;0;5,2;7,2;32,2;0;0;2,2;0;0;0;0;0;0;0;0,6;0;3,8;0;0;0;0;3,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2011;1;21;119,4;20;13;1;1;1;;;0;0;0;11;0;3,4;12,2;0;8,5;0;2;15,1;2;4,2;0;1,9;0;0;0;21;0;0;17,9;15,7;4,5;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2011;1;71;302,2;12;16;1;1;1;;;0;0,2;0;14,1;0;0;4,5;0,3;0;35,9;1,9;71;11,4;0;0;0;33,6;0;5,2;56,4;0;3,1;3;16,8;0;0;0;0;0;12,8;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2010;1;35,6;271,5;17;18;1;1;1;;;18,6;17,3;0;1,3;0;21,4;0;0;0;0;0;31,3;26,1;3,2;9,7;2,3;35,6;5,3;28,2;0,7;25,2;13,9;12,8;0;0;10,1;0;8,5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2010;1;32;70,1;25;5;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;4,6;0;0;0;0;0;0;5,2;18,5;0;9,8;0;32;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2010;1;34,6;130,1;2;9;1;1;1;;;0;34,6;16,5;5,3;0;0;0;0;0;0;0;3;0;1,9;0;0;27,9;0;0;0;0;3,5;0;0;0;9,8;0;0;0;27,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2010;1;6,3;27,3;7;8;1;1;1;;;0;0;0;0;0;0;6,3;0;0,1;0;0;0;0;0;0;0,3;0;1,9;0;5,3;0;0;0;0;0;0;5,5;5,7;0;2,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2010;1;11,8;33,5;2;4;1;1;1;;;0;11,8;10,4;7,1;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2010;1;28,2;41,7;16;6;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;5,1;0,2;5,5;28,2;1,8;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2010;1;21,7;37,6;5;7;1;1;1;;;2,6;0;0;0;21,7;1,3;0;0;0;0;0;0;0;0;0,3;0;0;0;0;1,7;0,8;9,2;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2010;1;23,5;76,3;10;8;1;1;1;;;0;0;0;0;0;0;0;0;6,2;23,5;0,2;0;0;9,1;0;21,2;0;8,1;0;1,3;0;0;0;0;6,7;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2010;1;29,5;147,6;23;9;1;1;1;;;1,2;0;12,8;21,7;0;0;0;0;0;2,5;0;5,9;0;0;0;0;0;0;0;23,2;0;0;29,5;28,2;0;22,6;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2010;1;44,9;216,3;15;9;1;1;1;;;0;0;2,3;0;25,1;0;0;0;0;0;0;0;0;0;44,9;0;0;26,2;0;2,4;21;0;0;0;0;36,7;0;0;17,3;40,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2010;1;43,4;192,9;1;11;1;1;1;;;43,4;0;0;0;0;0;26,5;0;2,1;0;0;35,6;0;0;0;0;28,3;12,2;3,7;2,8;0;0;2,6;0;32,8;0;2,9;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2010;1;64,8;447;12;19;1;1;1;;;0;10,8;12,5;0;0;2,8;0,9;46,7;47;5,5;0;64,8;6,3;9,8;30,8;0;0;0;0;34;0;59,8;7;9,7;0;0;23,1;0;34,5;36,7;4,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2009;1;55,3;158,7;18;7;1;1;1;;;0;1,1;19;0;0;0;0;0;0;0;2,6;29,1;0;0;0;0;26,4;55,3;0;0;0;0;0;0;25,2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2009;1;40,2;175,4;15;14;1;1;1;;;0;0;0;0;0;4,4;0,5;21,3;0,3;0;0;0;8,4;0;40,2;2,3;0;0;0;6,3;0,7;0,6;32,5;0;0;29,8;0;26;2,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2009;1;31,3;169,7;9;10;1;1;1;;;0;0;0;0;0;27,2;0;9,2;31,3;0;0;14,4;0;0;25,2;0,3;7,4;10,4;15,1;0;0;0;0;0;0;0;29,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2009;1;29,6;228,9;18;15;1;1;1;;;0;0;21,6;4,2;0;18;1,1;22,1;0;0;0;16,1;0;23,2;0,9;0;0;29,6;0;20,4;6,9;17,3;0;19,8;0;0;0;3,4;24,3;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2009;1;25,7;58,6;19;8;1;1;1;;;2;0;0;2,1;0;0;0;0;0;0;0;0;0;0;0;0;8,5;0;25,7;0;0;2,8;13,6;1,5;0;0;2,4;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2009;1;50,2;286,8;11;16;1;1;1;;;0,1;20,4;0;0;0;7,5;0;0;0;9,1;50,2;9;0;0;0;11,8;0;0;0;0;0;0;39,2;31,2;0,3;13,8;33,9;28,3;3,1;23,1;5,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2009;1;26,2;91,2;16;9;1;1;1;;;0;0;1,4;0;0;0;0;1,1;0;13,2;3,1;0;0;0;0;26,2;0;0;0;0;0;0;0;0;7,6;18,3;0;0;6,5;13,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2009;1;25,5;55,8;9;6;1;1;1;;;0;0;0;16,2;1,2;2,9;0;0;25,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,8;0,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2009;1;4,1;6,1;5;4;1;1;1;;;0;0;0;0;4,1;0,3;0;0;0;0;0;0;0;0,4;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2009;1;26,2;55,4;13;4;1;1;1;;;4,6;17,8;0;0;0;0;0;0;0;0;0;0;26,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2009;1;39,2;217,7;28;14;1;1;1;;;7,9;0;15,6;0;0;0;3,4;0;0;0;0;14,9;0;25,9;0;26,1;5,6;0;0;0;9,4;0;32,8;2,8;19,4;12,1;2,6;39,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2009;1;39,6;198,4;20;13;1;1;1;;;0;0;2,2;0;18,2;0;9,6;0;0;31,3;14,8;0;0;0;18,3;6,2;0;0,8;0;39,6;0;0;3,2;0;4,1;0;24,5;0;0;0;25,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2008;1;24,7;87,2;3;8;1;1;1;;;0;0;24,7;0,9;0;5,9;0;0;0;0;0;15,2;0;0;0;0;0;8,3;0;0;0;4,2;0;0;21,2;0;6,8;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2008;1;46;123,4;7;10;1;1;1;;;25,3;0,2;17,8;0,9;0;0;46;0;0;8,2;0;0;6,1;0;0;0;0;6,5;0;0;0;0;0;0;4,6;0;7,8;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2008;1;37,3;177,1;5;14;1;1;1;;;0;20,9;0;0;37,3;0;0;0;0;0;0;4,8;0;9,5;0;0;29,7;0,2;1,8;0;16,8;0,9;0;2,7;3,5;0;9,8;8,9;30,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2008;1;37,1;79,4;21;6;1;1;1;;;0;0;0;0;9,8;0;0;0;0;0;0;0;22,5;6,4;0;0;0;0;0;0;37,1;0,4;0;0;0;0;0;0;0;3,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2008;1;36,9;100,8;8;9;1;1;1;;;0;0;2,8;1,5;9,8;0;7,4;36,9;0,8;27,1;0;0;0;6,2;0;8,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2008;1;41,4;46,8;24;2;1;1;1;;;0;0;0;5,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2008;1;21,3;58,2;4;7;1;1;1;;;0;0;0;21,3;0;0;0;0;0,7;4,8;0;8,2;7,5;0,9;0;0;0;0;0;0;14,8;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2008;1;28,9;56,1;3;3;1;1;1;;;0;0;28,9;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2008;1;31,5;111,5;30;10;1;1;1;;;0;9,3;0,3;0;0;0;0;0;0;0;0,4;27,8;0;20,8;0;0;0;5,8;0;0;0;6,8;0;0;0;0,6;0;8,2;0;31,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2008;1;31,2;139,9;20;6;1;1;1;;;17,3;0;0;0;0;0;0;0;0;0;0;0;29,7;8,5;0;0;0;0;0;31,2;0;0;26,8;0;0;0;0;0;0;26,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2008;1;29,7;176,7;7;12;1;1;1;;;0;3,2;0;0;8,9;2,3;29,7;8,2;0;0;26,5;0;0;0;0;0;0,7;18,2;0;23,5;0;0;0;0;28,4;0,9;0;26,2;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2448035;1;01/01/2008;1;37,9;213,9;2;13;1;1;1;;;0;37,9;0;0;0;0;0;19,8;0;0;12,3;0;36,9;0;0;2,9;0,4;0;0;1,2;12,8;2,5;0;0;29,6;7,2;0;23,8;0;26,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2007;1;29,4;117,8;22;10;1;1;1;;;0;25,8;0,7;0;0;0;0;0;0;20,8;0;0;0;0;0;13,4;0;3,8;0;5,6;0;29,4;0;0;14,2;0;3,8;0,3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2007;1;21,6;88,8;3;10;1;1;1;;;0;8,5;21,6;3,9;10,1;0;0;0;12,5;0;8,2;0;0;0;0;8,2;7,3;0;2,9;0;0;0;0;0;0;0;0;5,6;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2007;1;28,7;69,1;13;7;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;28,7;0,2;0;18,5;0;3,4;0;0;0;4,2;0;0;1,3;0;0;12,8;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2007;1;24,3;48,6;19;3;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,3;0;2,5;0;0;0;0;0;0;0;21,8;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2007;1;38,7;38,7;29;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,7;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2007;1;29,7;138,4;25;9;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;8,7;3,8;1,2;9,5;21,1;15,8;19,4;0;0;0;29,2;0;29,7;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2007;1;12,6;12,6;2;1;1;1;1;;;0;12,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2007;1;25,7;77;19;4;1;1;1;;;0;0;0;0;0;0;0;0;21,2;0;0;0;0;0;0;0;0;0;25,7;8,3;0;21,8;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2007;1;26,8;53,6;27;4;1;1;1;;;0;0;0;0;0;0;0;21,4;0;0;3,1;0;0;0;0;0;0;0;0;0;0;0;2,3;0;0;0;26,8;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2007;1;34,4;167,9;12;8;1;1;1;;;0;0;0;0;25,8;3,2;0;26,7;0;0;0;34,4;0;0;9,2;29,1;0;0;12,3;0;0;0;0;27,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2007;1;32,5;136,4;11;9;1;1;1;;;0;0;19,6;0;6,3;0;0;25,8;0;0;32,5;0;0;0;0;0;8,2;0;16,3;0,4;0;0;20,2;0;0;7,1;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
